X,Y,Year of construction,Living area,Year of reconstruction,Land area,Evaluation,Sales price,No. of toilets and baths,Jordstykke_id,BFEnummer,Kommunekode,Ejendomsnummer,Salgsdato,Distance to coast,Sales price of the neighborhood,Distance to railroad,Distance to stream,Distance to windturbines,Distance to forest,Distance to motorway,Distance to trafficroads,Distance to lake,Energylabel,Energylabel encoded
547400.93,6150425.21,1972,127,1972,956,1200000,1900000,3,16240,3001813,410,10576,2022,1039.8423,35390739.11,60.74527578,608.5446556,3525.128415,155.5693173,1989.76275,55.49217183,955.3874134,D,4
557210.41,6145231.09,1907,225,1997,2445,1200000,1400000,4,26672,3003137,410,14986,2017,6829.863743,26006917.32,130.146,217.9700002,1115.847127,249.19252,1546.926203,926.621738,344.8553339,E,3
546363.38,6150610.66,1935,150,1935,631,1050000,1900000,6,22960,5449813,410,8608,2022,733.7892484,44157638.87,239.399081,676.3488054,4510.601053,321.3943711,2332.406598,126.4832267,280.0316832,None,0
558619.14,6142778.58,1890,150,1979,544,750000,795000,2,31218,2701501,410,1960,2022,8848.756197,18615810.21,254.9614922,394.1263408,1724.104719,389.5404865,3102.52381,11.24601952,146.8612604,None,0
548511.54,6154855.5,1914,172,2005,753,1700000,2900000,5,19067,3006477,410,9551,2020,328.0524752,47804451.2,2835.589247,473.1201186,3072.358669,718.9466698,2366.325467,2588.384604,560.4638166,C,5
549768.39,6154315.01,1998,173,1998,863,1750000,2050000,4,18387,3005552,410,12417,2018,1687.339354,43558178.8,3927.923561,214.3452507,1739.387098,109.7435903,2087.084513,1859.391167,519.6544364,B,6
557772.62,6149596.76,1998,198,2008,1045,1450000,2650000,4,1695613,7983997,410,16465,2019,3921.381729,42921172.42,4192.738859,744.4056396,1360.991257,703.4280194,2090.842917,292.0211163,282.4833535,C,5
547663.26,6150151.81,1965,92,1965,770,1050000,1875000,2,16652,3002092,410,7239,2021,1391.703888,34675593.92,199.7119218,727.2132153,3345.455103,176.3406306,2081.667059,329.0624622,981.6669648,D,4
548438.94,6155140.86,1919,170,1919,552,1150000,2840000,4,18994,3006620,410,10847,2020,346.0642231,46139467.69,2544.152568,665.9991265,3220.266716,424.5115014,2612.478462,2882.130717,641.9772486,D,4
547044.3,6149368.12,1976,140,2001,805,1450000,1142500,3,16084,3001005,410,11307,2019,974.8599892,41367198.82,652.9705485,477.0999209,4215.406006,549.1359942,3067.246735,1119.108198,530.353179,E,3
551210.03,6152557.98,1944,141,1944,1065,1050000,515200,2,20308,3008376,410,9379,2016,3826.27343,30375368.55,4254.882736,57.21499891,1183.59535,194.5765931,1972.9073,1497.748274,27.69026002,G,1
563900.33,6151046.78,1959,108,1976,824,570000,405000,2,29694,1334838,410,147,2021,4167.961786,20305383.76,8893.640643,43.45962379,5864.008296,21.04569719,6647.612736,16.82115929,41.82270316,E,3
549307.73,6155103.03,1875,190,1875,4371,1950000,2600000,5,17989,3005328,410,8403,2017,1138.309621,49435765.87,3021.452427,114.7527498,2394.56808,70.5263986,2778.528781,2644.901727,201.6653736,None,0
550861.12,6147219.18,1975,140,1975,789,1100000,1370000,3,15165,2703310,410,8570,2020,1131.024531,30573238.2,899.9656396,456.1702024,2646.725177,349.9362228,2728.794776,304.0518241,564.8573715,F,2
546389.86,6150490.34,1969,121,1969,598,1200000,1851000,4,22849,5449881,410,8621,2020,647.0151555,46431022.52,354.2680391,557.5995597,4505.976296,429.877754,2437.781961,241.6136621,359.3523231,F,2
544983.46,6151185.91,1969,154,1969,707,1450000,1800000,3,24318,5451951,410,7663,2018,733.7130945,57018474.47,242.6241396,247.914315,5817.820721,120.7126191,2352.988848,339.1634231,408.5883173,E,3
547790.06,6149815.89,1984,175,1995,731,1700000,2600000,6,16827,3001181,410,12615,2021,1660.701074,40085760.5,209.0332225,865.6659622,3349.993607,187.2428386,2338.429314,665.0135898,837.7520895,C,5
545098.77,6151197.42,1969,180,1969,935,2100000,2900000,4,24333,5451963,410,7670,2020,636.0446676,56878845.81,288.622331,150.3230654,5702.111185,11.4514393,2281.15589,391.2540049,454.1204157,D,4
556868.26,6150031.63,1870,170,2003,2284,730000,1725000,4,25518,2698687,410,14886,2017,4224.249551,26630616.41,4089.563866,893.6530765,645.5319227,578.1862276,2037.064229,231.1939718,203.8011443,C,5
548442.89,6154945.31,1973,120,1973,841,1300000,1800000,4,18985,3007371,410,11251,2018,259.2406845,41080552.92,2726.744013,571.7188603,3160.921383,615.6575165,2428.967346,2695.166562,620.3717345,D,4
548178.61,6149858.55,1963,140,1974,583,1100000,1425000,4,17100,3002066,410,7180,2022,1907.054164,37446944.97,573.6137597,1031.32423,2981.192421,511.6832509,2017.30207,440.0904322,464.2978535,E,3
547886.74,6150085.92,1967,182,1972,1179,1350000,2195000,3,16849,3002111,410,7157,2021,1556.104435,41399427.49,391.2573901,940.7704353,3156.830363,365.5738573,2051.645767,394.3019761,750.4086477,C,5
548757.88,6154386.85,1970,117,1970,1454,1100000,1995000,2,19523,3007727,410,8503,2021,769.9867631,42652552.83,3361.842543,212.782383,2752.123943,428.5183339,2002.552162,2066.20744,208.3211869,D,4
561087.51,6137797.8,2008,195,2008,17373,790000,2450000,4,34155,2704632,410,1895,2021,13133.26026,37663496.99,1457.540751,407.0633682,3199.174679,14.64324318,5371.091144,1084.93297,182.4220847,C,5
551165.19,6149225.64,1908,160,1990,695,940000,1400000,4,15603,3000519,410,7720,2022,3141.817909,30054189.07,1043.652586,189.8670875,1236.135017,883.1408547,715.5122641,136.394323,109.6538066,A2010,7
548859.83,6155389.68,1967,156,1967,865,1750000,3325000,4,19712,3006776,410,8795,2020,830.0319572,72286150,2525.969535,263.4344947,2921.196978,460.6938173,2984.463032,2999.330113,314.934039,None,0
546612.39,6150248.2,1963,173,1977,841,1350000,2765000,3,23093,5450228,410,6567,2020,650.1284458,40509785.1,559.2550389,360.1771838,4333.290482,279.8549619,2594.673403,424.2540769,300.5081145,C,5
547795.13,6150568.02,1960,120,1980,927,1100000,1595000,2,16930,3001295,410,6387,2021,1111.187229,39569753.23,474.0172289,1009.504728,3109.558406,223.5616588,1652.536328,87.09963436,785.7540595,C,5
560698.97,6141196.69,1900,96,2001,1242,540000,450000,2,33871,2704204,410,3486,2020,11395.25051,19237881.82,544.0446496,24.6298325,2128.77689,194.8128254,2739.734117,1601.925632,164.6600878,None,0
557804.28,6149545.56,1996,152,2004,875,1300000,2325000,4,25647,2698429,410,16347,2022,3944.226915,41161672.66,4165.709571,702.5078406,1392.794781,679.7926411,2064.05041,345.8061568,233.5390976,C,5
558620.4,6142506.16,1966,161,2001,1168,1000000,1095000,2,31240,2701727,410,477,2020,8957.773275,24095469.88,399.0701529,374.5720215,1588.996252,368.7965426,3283.212158,152.6764253,407.1370327,None,0
549392.84,6154929.12,1969,207,1984,2111,1600000,3150000,4,17882,3005888,410,8294,2017,1206.080448,54450250.74,3211.140519,206.9821705,2249.96904,115.3619283,2612.505874,2465.097241,195.8835292,E,3
546955.03,6150508.19,1967,104,1967,640,860000,1270000,2,23310,5450999,410,6125,2018,910.9566535,33676250.45,186.6269775,489.8948657,3945.76559,170.9677603,2231.572397,26.93864974,677.3378903,D,4
548860.34,6155301.64,1922,142,1981,545,1300000,2250000,3,19653,3006744,410,10341,2019,782.1752487,60915523.01,2599.701962,261.0368374,2884.060321,454.7683263,2901.337605,2913.51107,259.2069756,None,0
548209.44,6151970.65,1975,144,2018,800,1350000,1250000,3,20485,3008585,410,10620,2016,1267.491437,33161430.55,1657.16195,1079.488303,2637.878763,247.0230568,401.2180605,277.2379918,414.36006,None,0
555430.08,6146470.59,1961,200,1961,1067,1150000,1625000,4,27292,3004267,410,14033,2022,4994.247244,32743328.55,301.8713564,429.3332763,1359.922065,323.4084724,1309.801254,930.3131169,450.1378941,E,3
546929.43,6148888.9,1977,169,1977,913,1850000,2775000,4,15920,3000684,410,11748,2021,1024.275239,55702645.29,987.5163618,651.2327698,4543.540459,426.3772921,3541.014461,1607.973591,477.7085933,D,4
556832.02,6145063.77,1935,168,1984,2052,900000,2275000,3,26685,3003171,410,14971,2018,6481.640781,28796047.9,219.5562546,159.4137623,1404.30364,603.3637083,1785.883353,645.615765,217.4996543,D,4
548131.36,6152365.54,1976,175,1976,825,1250000,1450000,4,18692,3006316,410,9867,2021,1425.636716,36937688.83,1929.005859,945.0697884,2817.073918,13.82056565,100.8120488,578.8584495,181.781916,F,2
547480.88,6150192.46,1933,111,1933,2468,1000000,1050000,3,16284,3001983,410,5502,2018,1285.933095,35260404.28,39.32325597,560.2256017,3507.110813,39.39005123,2135.998134,288.4283083,939.4357699,None,0
556912.52,6151403.16,1880,204,2011,2921,1700000,3385000,3,25447,2698750,410,15817,2022,3460.251305,28437794.57,5335.81989,76.57680633,1895.327929,24.44551697,3278.328685,1551.246921,149.2107881,C,5
547677.61,6149398.78,1999,190,2011,1015,1700000,3075000,4,1617090,7972459,410,13251,2020,1576.727561,36688781.06,84.98784994,953.3092225,3640.42338,54.26382486,2691.216011,855.1739829,495.3053339,C,5
549583.52,6154788.02,1973,120,1973,855,1100000,1950000,4,18179,3005910,410,11262,2021,1401.263156,45427526.46,3439.558098,383.5365971,2022.849107,14.9770658,2500.347388,2319.658883,268.6047626,C,5
554337.95,6136369.96,1938,152,1938,690,550000,500000,2,35672,2705745,410,3127,2016,8827.521992,21120692.97,7426.400542,444.4339889,1142.477576,796.7334596,10590.06687,3858.057599,556.250009,G,1
548153.56,6150024.98,1966,94,1966,839,930000,1550000,2,17054,3001358,410,9094,2017,1758.630285,42271181.36,624.5588712,1136.913534,2932.798896,409.9546219,1945.57322,455.7725824,478.0085933,C,5
549753.71,6154723.26,1986,186,2020,956,1100000,1400000,3,18341,3005849,410,12215,2017,1577.022994,51234613.8,3597.219477,485.5602728,1840.881927,125.4341142,2474.661202,2263.9342,237.2796386,None,0
547135.47,6150884.41,1830,179,1830,852,1150000,2265000,3,23669,5450453,410,8872,2022,531.0299431,34457984.74,160.2961225,886.0431309,3703.196609,129.4090935,1823.527369,390.0235665,1033.921019,None,0
547903.79,6149084.25,1914,170,1985,1292,970000,635000,2,16960,3000617,410,12566,2022,1621.384355,23485592.23,44.59593204,1235.413225,3620.526766,212.2210642,2704.242266,783.0731931,499.1337891,F,2
555641.28,6146158.76,1968,137,2007,898,990000,1600000,3,27273,3003740,410,14132,2021,5196.2473,30541780.65,147.7153055,213.3268488,1725.96448,231.3208443,1374.720721,789.3285545,88.83029776,D,4
545062.79,6151163.05,1968,142,1968,755,1350000,2348000,3,24334,5451965,410,7666,2016,685.7507393,54934901.97,246.0019794,199.8440504,5739.668399,43.56007002,2329.376914,348.7592628,416.589433,None,0
555985.09,6146013.49,1978,106,1978,993,950000,1010000,2,27448,3003404,410,16088,2016,5542.189445,37244113.93,204.0788267,110.0587189,1510.198646,114.7809145,1272.033345,446.0186739,117.7049247,None,0
548483.47,6149709.78,1931,115,1931,496,980000,1763000,4,17418,3002260,410,9772,2021,2211.067046,40753947.98,764.6235247,692.1424843,2789.407115,650.3644697,1859.845257,139.0157264,285.7457494,None,0
554970.51,6149747.08,1963,121,2016,1794,680000,1295000,4,27714,3004387,410,14943,2019,5770.050821,23759268.89,3077.389679,182.9276715,1451.506084,1017.857127,953.1851913,551.3401115,148.9430952,D,4
547686.65,6149793.2,1984,160,1996,622,1550000,2770000,3,16513,3001169,410,12603,2022,1556.170265,50263385.57,105.1074014,771.8167413,3453.5823,82.81299612,2397.550021,687.805714,857.620644,C,5
547211.15,6150454.2,1965,129,1965,565,1000000,1200000,2,15996,3002081,410,9866,2019,967.4949116,33278055.85,69.08026491,508.9317264,3704.481827,37.97861635,2088.758551,26.74294498,814.3889857,None,0
546257.23,6150733.49,1954,136,1974,812,1050000,695000,3,22658,5450718,410,5952,2019,642.6722264,38847560.17,131.942586,793.286453,4594.205682,262.6124235,2250.469132,19.53961875,146.179792,E,3
557832.62,6149538.95,1995,163,1999,875,1800000,2040000,4,25648,2698430,410,16348,2019,3933.214361,40343516.99,4174.934783,698.0250988,1421.281591,692.2925301,2073.92577,354.9479335,213.3411765,C,5
546505.1,6150413.22,1962,167,1997,763,1400000,2875000,2,22955,5449797,410,11192,2021,668.2372173,48280216.4,413.0873385,496.4550196,4405.414271,468.0736459,2472.937865,301.3181743,466.2099881,D,4
555757.01,6146370.96,1969,143,1975,882,1100000,1125000,5,27468,3003596,410,14167,2016,5315.8662,35077043.47,389.0975983,444.7632374,1678.746942,256.5826763,1137.035386,635.9165838,321.9682907,C,5
561961.46,6149415.86,2001,174,2001,822,1350000,741264,4,30139,2699944,410,4828,2017,3823.128607,25395859.52,6387.3837,173.9447294,3511.825185,129.4937516,4230.800584,321.3865159,136.8350671,None,0
551285.59,6152324.53,1996,148,2003,838,1300000,1550000,4,20298,3008387,410,9370,2017,4031.448,32923549.14,4051.872223,24.91194789,1003.091217,318.8877075,1912.504689,1254.806899,217.600298,None,0
551117.16,6152787.19,1920,200,1920,671,1100000,2050000,4,20337,3008393,410,9394,2022,3614.521884,31898305.55,4449.230083,86.96280814,1375.941858,83.64609794,2024.05231,1585.018816,257.6601415,C,5
556199,6138199.99,2007,227,2007,3469,2650000,1995000,2,35831,2705952,410,3253,2022,9819.661084,23052078.96,4831.604382,546.7611714,1561.989376,17.27772438,7980.030493,1599.596577,143.220591,C,5
555389.88,6146742.24,1964,110,1964,863,870000,725000,2,27113,3003815,410,14240,2018,4978.132499,27828613.55,508.8502175,440.7783299,1166.886629,570.8914588,1207.469079,944.0639557,201.9027018,E,3
547812.32,6150680.87,1936,142,1936,1368,1300000,2825000,3,16783,3002427,410,8925,2021,1040.303873,36562214.82,545.1043976,1088.716569,3071.51765,282.4137045,1546.391317,199.9148397,755.6461189,D,4
548617.39,6155084.32,1947,150,1947,688,1450000,3000000,4,19404,3006829,410,11063,2020,466.7726183,42226161.28,2669.568102,479.7844642,3033.084425,546.2812675,2616.945372,2772.72586,464.0274356,D,4
546240.68,6150389.43,1957,90,1957,582,980000,1000000,2,22617,5451142,410,10998,2016,480.8154017,41991423.03,475.7647657,449.7138206,4669.872373,572.7096201,2581.38317,362.437128,334.6907428,E,3
545504.54,6151148.94,1938,118,1983,550,1250000,2325000,3,24692,5451695,410,5288,2022,469.4799613,52788621.69,267.1953143,178.2881858,5299.295748,169.6859576,2127.198111,327.4868333,610.8076923,D,4
548296.31,6149482.64,1926,160,1976,1600,1350000,2565000,3,17117,3002372,410,8105,2019,2176.013666,42788913.91,489.5621605,808.1342122,3070.484048,474.3954747,2148.073225,236.7308924,269.0692939,E,3
547707.11,6150507.94,1950,151,2008,719,1200000,2025000,3,16608,3001731,410,5852,2021,1104.600376,37340342.29,368.1784954,902.9667901,3208.26372,288.1362928,1748.808997,26.9792789,884.4222363,E,3
547530.54,6150455.77,1971,120,2000,705,1250000,1537500,4,16712,3001820,410,10568,2020,1060.192928,40103111.76,187.9262847,728.1702991,3391.969748,273.7067617,1888.671945,25.11,1068.328818,C,5
557469.44,6149707.05,1910,108,1980,519,740000,715000,2,25827,2698329,410,14702,2017,4024.295145,26058475.84,4127.19365,817.4758832,1065.830523,697.9594539,2035.431335,119.0767996,76.19172265,E,3
546587.3,6150961.02,1935,114,1973,512,1200000,1180000,3,23260,5449263,410,6292,2019,454.0809377,37543212.6,113.7784697,1009.474513,4236.258104,26.68416053,1928.450989,251.9978319,523.0752501,D,4
556176.06,6146836.49,2004,184,2004,1050,1850000,2800000,4,2601286,9252684,410,16579,2021,5769.937435,29715408.73,1005.163774,425.241415,1198.714751,22.09169347,511.4178695,160.8578826,95.31001889,C,5
560938.37,6137894.52,1978,219,1983,1839,1100000,1615000,4,34077,2704668,410,1917,2017,13172.42837,39628141.21,1504.004632,505.5679896,3368.638783,22.73027454,5350.107345,956.1508418,216.1171435,C,5
549378.75,6154951.9,1971,142,1971,682,1100000,1595000,4,17886,3005887,410,8291,2017,1192.6992,48650590.4,3184.48188,186.9217446,2271.239096,127.5428438,2633.749192,2488.732952,190.5975984,G,1
562100.67,6152174.01,2005,185,2008,1965,940000,1820000,4,2627825,9688025,410,5123,2021,2084.657957,24168226.16,8621.301843,290.8512641,5962.489722,128.9489604,6790.383559,1510.26845,52.06679652,C,5
548873.8,6154288.13,1969,184,1984,710,1400000,2995000,2,19537,3007711,410,8527,2019,922.1885574,43467873.34,3499.599145,134.8505506,2629.172013,361.2475884,1946.38582,1936.280544,166.5253821,D,4
556183.28,6146051.55,1850,242,1980,831,1250000,945000,6,27488,3004197,410,14148,2019,5739.410749,35258208.95,336.7755181,88.04727192,1308.407144,267.6523164,1116.642518,249.9269941,201.3095452,None,0
547918.37,6151997.47,1994,471,1994,1304,4800000,4500000,6,20452,3008715,410,13144,2018,1029.440922,52531640.32,1503.9921,1305.609997,2928.675907,358.9435178,518.1316337,567.2168871,547.7216915,None,0
564303.82,6144454.11,1845,141,1845,2669,480000,675000,2,33079,2702646,410,571,2017,9304.774279,21153001.71,5394.713333,497.0043358,2475.730131,17.59555057,1971.377479,1072.262957,266.8871449,F,2
544897.25,6151274.7,1984,166,1984,993,1750000,2925000,4,24276,5452003,410,11497,2022,730.7117848,62232085.82,282.3928237,247.2811932,5900.647324,97.55724265,2328.295501,358.5851818,447.9987439,E,3
549902.58,6154742.66,1996,151,1996,858,1650000,2995000,4,18321,3005826,410,12194,2021,1723.080686,44678635.41,3674.257938,475.8930815,1707.227263,225.2494273,2535.270705,2301.185375,232.1462825,C,5
555015.89,6149804.85,1970,86,1970,989,590000,1265000,2,27700,9932654,410,14949,2018,5841.506911,24655479.52,3147.716179,254.5439178,1414.679338,1042.22365,1024.822783,478.3163949,222.0200047,E,3
544773.27,6151116.06,1985,145,1985,1305,1650000,1860000,4,24232,5452015,410,11509,2016,898.5226388,46336672.21,81.33813345,244.0946884,6031.25979,46.57368984,2529.406992,158.0426892,264.5887399,C,5
547604.46,6149902.11,1980,151,1980,756,1750000,2900000,5,16528,3001153,410,12347,2021,1483.99945,47993697.92,65.53139582,666.2763214,3486.653238,40.73817258,2331.620911,578.87,941.1664221,C,5
551280.4,6152348.37,2002,92,2002,298,1000000,1240000,2,2585734,8982361,410,13679,2021,4012.235798,33233549.14,4073.317955,28.68893612,1021.480989,312.3023075,1920.926051,1279.180797,193.2265639,None,0
565945.76,6144835.7,1920,186,1920,15112,820000,1840000,2,32586,2702344,410,2691,2021,9843.624523,21757635.07,6792.105184,186.1898238,1594.089189,633.2192828,3107.158792,579.9616534,362.6158415,B,6
547943.8,6152470.01,1990,153,1990,765,2450000,3525000,4,18657,3006291,410,6822,2021,1371.282772,71468127.07,1931.075915,1009.651312,3028.648746,135.9796768,62.62321694,780.2980551,380.107074,D,4
551722.15,6151730.57,1900,90,1900,222,550000,600000,2,20886,3009571,410,8213,2020,4661.185168,22156975.63,3604.006597,265.5139591,833.5824814,161.8786512,1616.458721,645.2464108,263.1846094,C,5
549539.97,6154098.48,1979,157,2007,855,1000000,2000000,2,18193,3005997,410,12077,2019,1574.367382,36054145.05,3979.897659,355.0909609,1959.000338,112.3885719,1816.613629,1629.796185,460.6927702,C,5
547573.03,6151208.02,1938,89,1938,788,1000000,1580000,3,24091,5448898,410,6759,2022,540.9198273,30553019.16,664.649507,1343.689376,3231.309697,555.7916102,1307.857376,727.1462333,1097.572889,E,3
548926.05,6154894.35,1932,126,1932,1375,1000000,1565000,2,19610,3006886,410,9452,2022,739.0776369,46622644.99,2981.930343,135.8171339,2681.835944,332.2858217,2537.166223,2502.281961,149.1210656,G,1
551161.04,6147979.71,1924,137,1971,690,810000,820000,2,15366,2703152,410,7798,2019,1948.555829,26361922.48,94.69095764,373.1330814,1874.281335,408.8925005,1923.921977,460.4920466,353.5457122,E,3
546931.18,6149519.85,1976,161,2004,876,1500000,2250000,4,15783,3000970,410,11273,2017,821.6999085,45293439.57,693.2064355,288.0277376,4255.219332,366.8658526,2999.547421,983.5766352,540.8856139,C,5
549125.44,6154483.06,1974,150,1974,1032,1350000,2070000,3,19902,3007377,410,11377,2021,1028.324073,52116687.31,3438.102184,161.9696049,2398.321018,279.9766356,2152.303905,2056.868268,149.7949489,D,4
556595.77,6146559.22,1865,257,1979,1373,1100000,1795000,4,27644,3004289,410,15994,2018,6163.192971,30263573.02,979.0807274,21.93605761,901.534846,214.5425788,462.5974546,223.4688666,248.0276089,D,4
550967.35,6146379.91,1999,240,1999,986,1550000,2300000,4,15337,2703385,410,11099,2017,563.8603459,33229553.66,1581.57865,431.2326419,3302.060323,283.4224277,3534.343061,853.9561217,328.6799811,C,5
551119.31,6152695.62,1961,218,2001,959,1300000,1280000,5,20333,3008259,410,9387,2018,3670.606675,29790903.14,4361.759164,75.30408023,1287.629776,106.8971398,1973.625738,1571.133198,180.6736231,C,5
548970.74,6154188.7,1996,163,1996,982,1650000,2325000,2,19600,3007579,410,10191,2016,1060.780269,34501345.5,3630.224911,96.25778357,2528.39746,312.3127346,1864.033638,1811.616251,237.1438182,D,4
563859.28,6150893.89,1966,99,1966,1162,480000,795000,2,30654,2700419,410,533,2021,4196.056601,19564190.57,8753.509454,93.56532531,5713.909697,50.9101375,6500.093459,129.3769978,75.1025885,E,3
560709.42,6152218.35,1964,206,1999,1056,1150000,1858000,3,31139,7866920,410,2119,2019,812.8828553,26588968.01,7906.896057,149.8499132,5045.387812,18.71702986,5966.535993,1766.992626,293.7516897,D,4
549843.61,6154875.09,1980,151,1980,1340,1400000,3275000,4,18310,3005815,410,12183,2020,1656.824969,48190304.52,3533.979655,334.9925044,1812.292385,142.2566571,2644.860885,2424.431326,87.1897408,C,5
549612.67,6154716.99,1974,148,1974,854,1100000,586500,3,18164,3005921,410,11428,2021,1437.798747,39200134.09,3513.397067,460.2218644,1973.225618,90.5020602,2436.28791,2249.305099,302.2498916,None,0
548307.72,6155250.33,1912,148,2003,541,1150000,1675000,4,18910,3006450,410,10828,2019,356.9806496,46893144.52,2393.473233,815.5811146,3379.671066,297.4910757,2673.246776,2756.037457,777.5064154,F,2
548303.28,6155382.97,1907,161,1907,622,1550000,2680000,4,18918,3006585,410,9576,2016,370.0260091,51096853.83,2268.520859,817.3296022,3429.807992,164.9332595,2797.044127,2711.476874,807.3085757,None,0
555886.69,6146465.31,1952,161,1976,645,1150000,750000,3,27531,3003551,410,14607,2018,5449.794802,32064853.37,537.3844996,403.376167,1584.544113,248.0916738,982.0655775,486.0315191,307.9663735,F,2
547794.56,6150886.38,1969,149,1974,700,1200000,1715000,4,24184,5449540,410,6972,2016,893.3806504,35285856.82,650.2411194,1212.221179,3053.115557,466.8193903,1384.716456,405.4599985,790.7506323,D,4
545411.08,6150338.06,1976,164,1982,816,1150000,2450000,4,24516,5451879,410,6381,2017,306.1947441,44630588.34,540.3987987,149.6060386,5496.522537,69.27338594,2906.448424,465.3530416,532.40179,None,0
559374.78,6151523.81,1961,246,2006,4215,520000,1340500,4,25946,2698218,410,15653,2022,1427.242429,27319835.73,6666.050728,170.2311775,3546.328852,203.4897975,4583.968623,1241.675383,405.2535364,None,0
